epoch;train_loss;train_accuracy;test_loss;test_accuracy;test_precision;test_recall;test_f1;test_specificity;test_npv;test_fpr;test_fnr;test_mcc;test_tp;test_fp;test_tn;test_fn
35;0.28464232603193923;0.8868885869565217;0.09505121617164827;0.9888980263157895;0.9979351390744564;0.9823051171688187;0.990058444297162;0.9980314960629921;0.9831185126040834;0.001968503937007874;0.017694882831181254;0.9806950669220482;8216;17;8619;148
36;0.28296737070117506;0.8879272052675585;0.10683678580742133;0.9849624060150376;0.9988957055214724;0.9733381157340986;0.9859513140365751;0.9989578508568782;0.9748022598870056;0.0010421491431218156;0.02666188426590148;0.9729967134808337;8141;9;8627;223
37;0.2818496770359401;0.888077445652174;0.11288789740966675;0.980204417293233;0.9987609961590881;0.9637733142037302;0.9809552783693337;0.9988420565076425;0.9660656288498152;0.001157943492357573;0.036226685796269725;0.9637203636455691;8061;10;8626;303
38;0.28087774596884096;0.8883844586120402;0.14227780192754322;0.9652255639097744;0.9991037131882202;0.9329268292682927;0.9648819092370471;0.9991894395553497;0.9389553862894451;0.000810560444650301;0.06707317073170732;0.9350829630258415;7803;7;8629;561
39;0.2802440022246096;0.8893708193979933;0.13363428495096086;0.9692199248120301;0.9987316083206494;0.9414155906264945;0.9692269817823732;0.9988420565076425;0.9462483545414656;0.001157943492357573;0.0585844093735055;0.9426158477713157;7874;10;8626;490
40;0.27820565227581107;0.890350647993311;0.1778176163596318;0.9425516917293233;0.9994607710973308;0.8864179818268771;0.9395513876568243;0.999536822603057;0.9008557712377374;0.0004631773969430292;0.11358201817312291;0.8931068055890626;7414;4;8632;950
41;0.2781737218408481;0.8900828281772575;0.15067490190267563;0.9583529135338346;0.9993497203797633;0.9186991869918699;0.9573288481903695;0.9994210282538212;0.9269681022446569;0.0005789717461787865;0.08130081300813008;0.9222099103207753;7684;5;8631;680
42;0.27685968741076844;0.8911737040133779;0.1732875651546887;0.9443139097744361;0.9993288590604027;0.8901243424198948;0.9415707600859998;0.9994210282538212;0.9037696335078534;0.0005789717461787865;0.10987565758010522;0.896296314466652;7445;5;8631;919
43;0.2762860052761027;0.8911083821070234;0.19050855183959903;0.9340930451127819;0.9991755976916735;0.8694404591104734;0.9298043728423475;0.9993052339045855;0.8876774326270315;0.0006947660954145438;0.13055954088952654;0.8777526704184548;7272;6;8630;1092
44;0.27532174807029425;0.891970631270903;0.1888437382596776;0.9337406015037594;0.9994496422674739;0.8684839789574367;0.9293756397134085;0.999536822603057;0.886970817920263;0.0004631773969430292;0.13151602104256338;0.8771723880582317;7264;4;8632;1100
45;0.2746987429301077;0.891970631270903;0.1847984737023375;0.9379111842105263;0.9993188938836671;0.877092300334768;0.9342247691817893;0.9994210282538212;0.8935707630189461;0.0005789717461787865;0.12290769966523195;0.8846636000390391;7336;5;8631;1028
46;0.2746127305994664;0.8923299017558528;0.16865273654684984;0.9459586466165414;0.9994649545211343;0.893352462936394;0.9434343434343434;0.999536822603057;0.9063418731625368;0.0004631773969430292;0.10664753706360593;0.8993248641104223;7472;4;8632;892
47;0.2732666283222943;0.8930223139632107;0.15331873885895075;0.9570606203007519;0.999478147423353;0.915949306551889;0.9558924449435398;0.999536822603057;0.9246920192822711;0.0004631773969430292;0.08405069344811095;0.91981789969418;7661;4;8632;703
48;0.27367716534281256;0.8925128030936454;0.23576784128309192;0.9042528195488722;0.9992612293144209;0.8085844093735055;0.893867301083796;0.9994210282538212;0.8435301016419078;0.0005789717461787865;0.1914155906264945;0.8252151102578559;6763;5;8631;1601
49;0.27140527131366093;0.8934730351170569;0.25541740090103077;0.8902725563909775;0.9993872549019608;0.7800095648015304;0.8761751275852808;0.999536822603057;0.8242933537051184;0.0004631773969430292;0.21999043519846964;0.8013097046803193;6524;4;8632;1840
